,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,-0.367754191160202,-0.13963551819324493,-0.18442250788211823,0.08541080355644226,-0.395351380109787,0.049301888793706894,-0.16075165569782257,0.1320817619562149,0.26121166348457336,0.09243112057447433,0.1248716190457344,-0.06845144182443619,-0.02717067487537861,0.07406068593263626,0.1028457060456276,-0.013654815964400768,-0.05482810363173485,-0.1470261514186859,0.009285041131079197,-0.09487059712409973,-0.12210793048143387,0.062170159071683884,-0.49224257469177246,-0.3285861909389496,0.19000329077243805,-0.09474164992570877,-0.12950609624385834,-0.05486733093857765,-0.08829445391893387,0.0928841307759285,0.09164074063301086,-0.27304607629776,-0.10801621526479721,0.06676460057497025,-0.13509705662727356,0.08698400110006332,-0.01374729909002781,0.15130390226840973,-0.12216867506504059,-0.030620908364653587,-0.08678537607192993,-0.21180810034275055,-0.33942902088165283,0.009153394959867,0.022577635943889618,0.08609246462583542,0.03926001861691475,-0.1712721735239029,-0.034914541989564896,0.08486929535865784,-0.004072485491633415,0.030097857117652893,-0.08039117604494095,0.07403784990310669,-0.0677947998046875,0.17707304656505585,-0.062145210802555084,-0.3759553134441376,0.023235635831952095,-0.3002053201198578,-0.05648034065961838,0.2415611296892166,-0.21957504749298096,-0.16795827448368073,3.0
1,-0.2852594256401062,-0.3908238708972931,-0.25116410851478577,0.03906872496008873,-0.26466140151023865,0.337351530790329,-0.3457483649253845,0.3553558886051178,-0.13608033955097198,-0.08159003406763077,0.023408392444252968,0.3055858016014099,0.32682541012763977,0.4195078909397125,-0.21979868412017822,0.23647736012935638,-0.10526673495769501,0.1689433753490448,-0.29495182633399963,-0.20443004369735718,-0.5034818649291992,-0.036484599113464355,-0.2800332009792328,-0.1790018230676651,0.5744709968566895,0.005973817780613899,-0.0022087786346673965,0.6204777956008911,0.15296567976474762,0.370454341173172,-0.3876243829727173,-0.15676213800907135,0.23005981743335724,0.11829779297113419,-0.25858333706855774,0.012521342374384403,0.11719817668199539,0.1752932220697403,-0.04125092551112175,-0.13840793073177338,-0.20040716230869293,-0.4133280813694,-0.14108125865459442,-0.15758630633354187,0.00063417007913813,-0.23411576449871063,0.0897129625082016,-0.5244842171669006,0.09162779152393341,-0.3912490904331207,0.1488591879606247,-0.33526381850242615,0.12432737648487091,0.021137043833732605,-0.17842528223991394,0.07571699470281601,-0.12299411743879318,-0.622096836566925,-0.16429506242275238,-0.22264645993709564,0.10434728115797043,-0.2717741131782532,-0.03482447564601898,0.04711718112230301,4.0
2,-0.2691674828529358,-0.307145357131958,-0.2202935367822647,-0.240106463432312,-0.34165409207344055,0.3059677183628082,-0.3262791335582733,0.3138998746871948,-0.05472404509782791,-0.08668547868728638,0.10261564701795578,0.33775007724761963,0.20311781764030457,0.25171414017677307,-0.08712800592184067,0.2700776755809784,-0.06016618013381958,-0.08112581074237823,-0.25795531272888184,-0.24089621007442474,-0.4960266947746277,0.024524660781025887,-0.38998866081237793,-0.32211780548095703,0.5438402891159058,0.24029800295829773,-0.019939616322517395,0.2730034291744232,-0.055931270122528076,0.21791543066501617,-0.21550926566123962,-0.3419324457645416,-0.027654320001602173,0.07699169218540192,-0.10423754155635834,0.17265741527080536,0.08648483455181122,0.08612470328807831,0.03600282594561577,-0.3715737760066986,-0.34753870964050293,-0.21154166758060455,-0.32822877168655396,0.14766085147857666,-0.10314363241195679,-0.033655572682619095,0.1431150734424591,-0.26980310678482056,-0.06073863431811333,-0.2116726040840149,0.07547146081924438,-0.10391797870397568,0.23717926442623138,-0.10463348031044006,-0.047999750822782516,0.049379948526620865,-0.012479027733206749,-0.6938714981079102,-0.003843338694423437,-0.26736176013946533,-0.02319452352821827,0.13698641955852509,-0.13521450757980347,-0.30956465005874634,4.0
3,0.21331405639648438,0.07697620242834091,-0.06932133436203003,-0.21540692448616028,0.007227320224046707,0.3116609752178192,0.06565122306346893,-0.0978502705693245,-0.14949250221252441,0.06713883578777313,-0.15511345863342285,-0.09944356977939606,-0.22807198762893677,-0.151261568069458,-0.24346980452537537,0.13949328660964966,-0.0908813625574112,-0.05883881822228432,0.13319018483161926,0.08368147909641266,0.12934786081314087,0.06360393017530441,0.1701531857252121,0.040159400552511215,0.22949430346488953,0.14910222589969635,-0.06153492629528046,0.1301703304052353,0.19829870760440826,-0.1439012587070465,0.17323820292949677,0.1267872154712677,0.11302226781845093,0.019768666476011276,0.09190104901790619,-0.1780666708946228,-0.059595730155706406,0.1932915598154068,0.048302020877599716,0.2471214234828949,0.1796673834323883,-0.04778459668159485,-0.06526918709278107,0.14424322545528412,0.023993123322725296,0.1797865629196167,-0.2181551605463028,-0.01406573411077261,0.19505871832370758,-0.005882195197045803,0.09632670134305954,-0.05336782708764076,0.1487816423177719,0.11718374490737915,0.00024540722370147705,-0.20360369980335236,0.15000233054161072,0.13360993564128876,-0.2681255042552948,0.015422127209603786,0.23485003411769867,-0.07010488957166672,0.1007833406329155,0.19994419813156128,0.0
4,0.4168836772441864,-0.0511353500187397,-0.3617987036705017,0.4597168564796448,0.04648873955011368,0.20977996289730072,-0.14055949449539185,0.21906916797161102,0.1032155454158783,0.1655789613723755,0.31662747263908386,0.17619304358959198,0.0034457710571587086,0.5146516561508179,0.02003011479973793,0.3615853786468506,0.09815573692321777,0.026809940114617348,-0.19790737330913544,0.026079794391989708,0.41821911931037903,-0.20585772395133972,0.06304168701171875,0.04442162066698074,-0.29392990469932556,0.42959877848625183,-0.09151677042245865,0.09192343056201935,-0.47077611088752747,0.17652742564678192,0.027320310473442078,0.16074931621551514,0.3617442846298218,0.15758587419986725,-0.03786084055900574,-0.19206315279006958,-0.1853886842727661,0.054909076541662216,-0.010080390609800816,0.3497331440448761,0.4029196500778198,-0.18111421167850494,0.25194841623306274,0.43187758326530457,-0.38715872168540955,0.09901434183120728,-0.013955186121165752,-0.44516029953956604,-0.03386111184954643,-0.04740478843450546,-0.3532625436782837,-0.35803481936454773,-0.5371606945991516,0.32293957471847534,0.08919553458690643,0.29231441020965576,-0.0809546634554863,0.6731706857681274,-0.2842966914176941,-0.06962845474481583,-0.4947122633457184,0.4139465391635895,0.20883315801620483,-0.5940664410591125,3.0
5,-0.023402487859129906,0.29481667280197144,-0.262124240398407,0.03857884556055069,0.000736034766305238,-0.267523854970932,0.5089719295501709,-0.0967303141951561,0.0037549964617937803,0.34361159801483154,0.24087348580360413,0.007648805622011423,0.25920796394348145,-0.20085600018501282,-0.12421906739473343,0.04870522394776344,-0.2699664831161499,0.0706661194562912,0.19358310103416443,0.18550549447536469,0.12905572354793549,-0.4381335973739624,-0.38176459074020386,-0.011541703715920448,0.13211064040660858,0.17197538912296295,-0.48288586735725403,0.36622774600982666,0.16584943234920502,-0.3739592730998993,-0.41505926847457886,0.02705242671072483,-0.018367422744631767,0.009870271198451519,-0.24741633236408234,-0.27510640025138855,0.4430193603038788,0.6105070114135742,0.18724171817302704,-0.14943648874759674,0.2141391783952713,-0.016586430370807648,0.2869608700275421,0.008151431567966938,-0.021977130323648453,-0.211689755320549,0.005234250798821449,0.061430517584085464,0.05596013367176056,-0.02020387351512909,0.14951029419898987,0.05486714839935303,-0.2941105365753174,0.06614603847265244,-0.017313916236162186,-0.21830172836780548,0.24313656985759735,-0.04024728760123253,-0.31828999519348145,0.4032089412212372,0.27280017733573914,-0.030688516795635223,0.38202720880508423,-0.09057009965181351,2.0
6,0.21486790478229523,0.3834540843963623,-0.041051093488931656,-0.1202627569437027,0.43166953325271606,-0.2112807184457779,-0.21622362732887268,-0.24373756349086761,-0.11400660127401352,-0.11710559576749802,0.054419320076704025,-0.011889422312378883,0.09542539715766907,0.2518598735332489,0.1748911589384079,0.04977046698331833,0.16689904034137726,0.056967105716466904,-0.05145720764994621,-0.3685741722583771,-0.00038454809691756964,0.201828733086586,0.17075315117835999,-0.051467444747686386,-0.4745866060256958,0.4709159731864929,0.23416151106357574,0.20742358267307281,0.11387163400650024,-0.013431917876005173,-0.10547763109207153,0.3187102973461151,0.41379138827323914,0.2606438994407654,0.3093763291835785,0.09586649388074875,0.22202488780021667,-0.05876019597053528,0.163237065076828,-0.05776657909154892,0.043754272162914276,-0.3454693555831909,0.21660888195037842,-0.4062712490558624,0.5144197940826416,0.01319457683712244,0.0776626244187355,-0.1608048379421234,-0.4195253551006317,0.11734570562839508,0.20124687254428864,-0.11515133827924728,-0.030267607420682907,-0.1705138385295868,-0.07238548994064331,-0.10192909091711044,0.11915550380945206,-0.1592688262462616,-0.12788920104503632,-0.12265577912330627,0.1164865717291832,0.31750252842903137,0.010753602720797062,0.15328335762023926,0.0
7,-0.23181577026844025,-0.3747793138027191,0.0697110965847969,0.2140292376279831,0.24817682802677155,-0.05980554223060608,0.11507068574428558,0.15051327645778656,-0.002062142128124833,0.2995187044143677,0.10783278197050095,-0.26226314902305603,-0.12510912120342255,0.17702507972717285,0.2567487359046936,-0.25002598762512207,0.20066186785697937,-0.08349845558404922,-0.13855262100696564,0.29929184913635254,0.05393214523792267,0.5463356375694275,-0.3419185280799866,-0.16960178315639496,0.2721152901649475,-0.042920079082250595,0.0718037411570549,-0.044902123510837555,0.23068740963935852,0.2501925826072693,0.03966645523905754,0.6096252202987671,-0.06416019052267075,0.12074244022369385,0.4443790316581726,-0.2458939254283905,-0.039532605558633804,-0.31165972352027893,-0.3510386049747467,0.05011933669447899,0.1127050593495369,0.07492990791797638,0.10849706828594208,-0.4274759590625763,-0.33470404148101807,-0.22079850733280182,-0.3878292441368103,0.2580435574054718,0.10195497423410416,0.07616709917783737,-0.04211816191673279,0.026218630373477936,0.42686718702316284,-0.08924475312232971,0.15567924082279205,-0.048409413546323776,-0.08113057911396027,0.2447456568479538,-0.05807117000222206,-0.01856052316725254,-0.05920938402414322,-0.2788950800895691,0.08160080760717392,-0.17164810001850128,3.0
8,-0.36538010835647583,-0.05637047439813614,0.06917241960763931,-0.30038967728614807,0.10074494034051895,0.0012941018212586641,0.09931620210409164,0.1341838389635086,0.05632685124874115,-0.09695009887218475,0.24682384729385376,-0.23684510588645935,-0.22712257504463196,-0.07028613984584808,0.32024824619293213,-0.3672727644443512,0.1254025250673294,-0.15885506570339203,0.07632055878639221,-0.20227700471878052,0.13175176084041595,-0.19196394085884094,0.43501681089401245,-0.04137590900063515,0.11515826731920242,-0.005477309226989746,-0.5449904203414917,0.16826388239860535,-0.2990664541721344,-0.10492093116044998,0.07623641937971115,0.12714429199695587,-0.03648734092712402,-0.13928189873695374,0.07313886284828186,0.0181905347853899,-0.7215980887413025,-0.20115046203136444,0.06723185628652573,-0.3854047656059265,-0.052039965987205505,0.2835930287837982,-0.08259353786706924,-0.3047769367694855,0.007609650492668152,0.4309515357017517,-0.010597682558000088,-0.3705514371395111,0.06007499247789383,0.03911728039383888,0.0281570702791214,0.1897081434726715,0.06656994670629501,0.38008248805999756,0.16233985126018524,-0.04344654083251953,0.20102760195732117,-0.16709847748279572,-0.007852671667933464,0.19700096547603607,-0.3407725393772125,0.21368111670017242,-0.07174614816904068,-0.16588623821735382,3.0
9,-0.18059945106506348,-0.08569943159818649,0.07325422763824463,0.05907084792852402,-0.06730867177248001,-0.014108383096754551,0.23377588391304016,0.003125277813524008,0.07625466585159302,0.4176488518714905,-0.16465306282043457,-0.1295151263475418,0.3633482754230499,0.03131198137998581,-0.062071219086647034,-0.3155381679534912,-0.03724101185798645,0.21692267060279846,0.14827100932598114,0.2221136838197708,0.014526821672916412,-0.17034779489040375,0.15634006261825562,0.19129113852977753,-0.21627144515514374,-0.1648196130990982,0.1766752302646637,-0.44357356429100037,-0.12650564312934875,-0.06111878901720047,0.031887851655483246,-0.04448820650577545,0.2098168134689331,-0.12652651965618134,-0.020162541419267654,-0.1560470312833786,-0.09178297221660614,0.31578728556632996,-0.157614603638649,0.3111017048358917,-0.07278887182474136,0.18526829779148102,-0.06394306570291519,-0.0007090914295986295,-0.3455605208873749,-0.025165081024169922,-0.40836966037750244,-0.10386734455823898,0.5060785412788391,-0.21726803481578827,0.23476815223693848,0.41367316246032715,-0.1561051905155182,0.023943157866597176,-0.31265220046043396,-0.3673066794872284,0.011043079197406769,0.13402633368968964,-0.4179419279098511,0.17011438310146332,0.1076418086886406,-0.011221615597605705,-0.13123485445976257,0.32448768615722656,2.0
