,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,-0.18636350333690643,-0.057992272078990936,-0.3096714913845062,0.2278267741203308,0.14294998347759247,0.01295207254588604,0.2008652240037918,0.3471711575984955,0.09177038818597794,0.1932729184627533,0.0677671805024147,0.3501529097557068,0.0666411742568016,-0.11017677187919617,-0.2444094568490982,-0.09264053404331207,-0.2321760207414627,-0.10477430373430252,-0.07400403916835785,0.24812185764312744,0.06689116358757019,-0.04121072590351105,0.1919061243534088,0.4139796197414398,-0.388996422290802,0.05397755652666092,0.15003366768360138,-0.11851206421852112,-0.20170871913433075,0.3477284610271454,-0.006447026506066322,-0.12689141929149628,3.0
1,0.30027347803115845,-0.3277345895767212,-0.18629954755306244,-0.2570097744464874,-0.17658132314682007,-0.4131738543510437,-0.3756285607814789,-0.4064890742301941,-0.18177859485149384,0.17362432181835175,0.25642356276512146,-0.18080836534500122,0.3309146761894226,-0.7098726630210876,-0.1125330701470375,-0.5134896039962769,-0.16305416822433472,-0.3501708507537842,-0.03832137957215309,0.5808934569358826,-0.1909359097480774,0.4932019114494324,0.0279521606862545,-0.09615376591682434,-0.22131478786468506,-0.23165617883205414,0.09289129823446274,-0.10234308987855911,-0.06347216665744781,-0.015376411378383636,-0.1208893209695816,-0.096141017973423,4.0
2,0.3195956349372864,-0.47887349128723145,-0.17874926328659058,-0.20448511838912964,-0.26260805130004883,-0.3012778162956238,-0.39334410429000854,-0.43875956535339355,-0.2537321150302887,0.37686285376548767,0.05813003331422806,-0.029634317383170128,0.2628506124019623,-0.7336176633834839,-0.13356950879096985,-0.5513401031494141,0.14885245263576508,-0.24059675633907318,-0.1126067116856575,0.32926103472709656,-0.01576494798064232,0.1648910641670227,-0.1742190718650818,-0.02191736549139023,-0.14760291576385498,-0.26865488290786743,0.18038852512836456,-0.10843875259160995,-0.025922121480107307,-0.10229809582233429,-0.22691740095615387,-0.08027904480695724,4.0
3,0.13451239466667175,0.017967406660318375,-0.31382450461387634,-0.2995946407318115,-0.2593906819820404,-0.14564304053783417,-0.002207567449659109,0.13311123847961426,0.15191921591758728,-0.3784404993057251,0.028536885976791382,-0.1637081801891327,0.2034701108932495,0.004028553143143654,-0.1984775811433792,0.09654310345649719,-0.7466853260993958,0.1168663501739502,0.04686296731233597,0.6595782041549683,-0.43204057216644287,0.7184988856315613,0.5275521874427795,-0.3903408348560333,0.05492686852812767,-0.14656414091587067,0.0919409915804863,-0.09622480720281601,0.18161217868328094,-0.14882723987102509,-0.055529966950416565,-0.18168821930885315,0.0
4,0.010300458408892155,-0.14130815863609314,-0.04179758578538895,-0.023253178223967552,-0.04823024198412895,-0.016140460968017578,-0.2357427179813385,-0.09185221046209335,-0.10565824806690216,0.03846435993909836,0.17618536949157715,-0.2639518976211548,-0.01114752609282732,-0.04303653910756111,0.047111380845308304,-0.14793753623962402,-0.14452823996543884,-0.05949913710355759,-0.051201872527599335,0.15661664307117462,0.035392068326473236,-0.09188105165958405,0.011308991350233555,0.029168348759412766,-0.11165712773799896,-0.10964244604110718,0.07741399854421616,-0.12509357929229736,-0.009817568585276604,-0.38489481806755066,0.02491907775402069,0.008046714588999748,3.0
5,0.03352348506450653,-0.16540515422821045,0.3505786955356598,-0.18353210389614105,-0.20945069193840027,-0.0002543805167078972,-0.3349202275276184,-0.4794730842113495,-0.2781711518764496,0.06039079278707504,0.12445119768381119,-0.38401350378990173,-0.01931016519665718,0.2530139684677124,0.35016220808029175,0.0757918581366539,0.26805680990219116,0.035577643662691116,0.1951218545436859,-0.27978280186653137,0.20998407900333405,-0.3461328148841858,-0.2592594027519226,-0.10044311732053757,0.12840536236763,-0.23587240278720856,0.005260966718196869,-0.0040709227323532104,-0.08742053806781769,-0.5055999755859375,-0.1806502342224121,0.04541169852018356,2.0
6,0.21900993585586548,-0.06137175112962723,0.22482606768608093,-0.131188303232193,-0.3357427716255188,-0.15263308584690094,-0.10302077978849411,-0.2604544162750244,-0.0466790534555912,-0.36865711212158203,0.02888871543109417,-0.19985778629779816,0.2828403115272522,-0.023387428373098373,0.15678149461746216,-0.08480015397071838,-0.25493237376213074,-0.007095123641192913,0.0348181389272213,-0.032617758959531784,-0.18549074232578278,0.29991796612739563,0.22800667583942413,-0.4261898696422577,0.20092104375362396,-0.04882862791419029,0.14037159085273743,-0.20946606993675232,0.29706013202667236,0.1101955994963646,-0.004783146549016237,-0.10453948378562927,0.0
7,0.02561652660369873,-0.2661193013191223,0.3754456341266632,0.08166390657424927,0.0871625691652298,0.28444457054138184,-0.019746769219636917,-0.17861402034759521,-0.003995973616838455,0.03554779663681984,0.010618002153933048,0.2395906150341034,0.01796005479991436,-0.12516331672668457,-0.2553999722003937,-0.25514957308769226,0.2644179165363312,0.08250227570533752,-0.15236742794513702,-0.367879182100296,0.017040323466062546,-0.20833294093608856,-0.1655506193637848,0.24983534216880798,-0.16451452672481537,0.18572047352790833,-0.012981992214918137,-0.22850769758224487,-0.15632234513759613,0.015703672543168068,-0.09546883404254913,-0.09663368761539459,3.0
8,-0.12836043536663055,-0.11137362569570541,0.3813818395137787,0.41790148615837097,0.13347168266773224,0.19507846236228943,0.300094336271286,0.09639527648687363,0.05845973640680313,0.4223865568637848,0.06863998621702194,0.24701686203479767,0.1015731543302536,-0.2255595624446869,-0.28882619738578796,-0.4960581362247467,0.18715506792068481,-0.3700745403766632,-0.0057504987344145775,-0.4151616394519806,0.22514232993125916,-0.22603651881217957,0.0003820263664238155,0.6982192993164062,-0.2692382037639618,0.39372920989990234,-0.13880078494548798,-0.30320611596107483,-0.34219372272491455,0.4157249927520752,0.0015580960316583514,-0.21391281485557556,3.0
9,-0.19690369069576263,0.11073070019483566,-0.10216784477233887,0.03626363351941109,0.05670945346355438,0.12336897850036621,0.10552690923213959,0.20314379036426544,-0.005028368439525366,-0.08502766489982605,0.10917066782712936,-0.03055991232395172,-0.09563641995191574,0.46047523617744446,0.08696184307336807,0.3341329097747803,-0.16429869830608368,0.1837172955274582,0.12044379860162735,0.03699084371328354,0.23077137768268585,-0.2425197809934616,0.07586342841386795,0.13874594867229462,-0.06393653154373169,-0.12745358049869537,0.16263023018836975,-0.025814112275838852,-0.1326323300600052,-0.16143949329853058,-0.059765059500932693,-0.02519380860030651,2.0
