,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.15188612043857574,-0.09185033291578293,-0.2793969213962555,-0.09588756412267685,0.23259593546390533,-0.11601124703884125,-0.09056750684976578,-0.01467118225991726,0.19432072341442108,-0.028587471693754196,-0.1732207089662552,0.01219546515494585,0.33576467633247375,0.445199191570282,-0.04374633729457855,-0.23739513754844666,0.17362721264362335,0.24963732063770294,0.4332531988620758,0.4559727609157562,-0.068292036652565,0.02546912059187889,-0.2562550902366638,-0.1237565204501152,0.21691255271434784,-0.3354027271270752,0.2860228717327118,-0.17637591063976288,-0.06309137493371964,0.007787428330630064,0.16894066333770752,0.4214634597301483,-0.4193553924560547,0.25664612650871277,0.3514896035194397,-0.05562550202012062,0.5801997780799866,0.16799619793891907,0.2354896515607834,0.3984587788581848,0.21089857816696167,-0.04077049344778061,0.008499116636812687,-0.13662034273147583,-0.25746801495552063,-0.2880125343799591,0.08999283611774445,-0.4029124081134796,-0.053678661584854126,0.04807901382446289,3.0
1,-0.08699970692396164,0.546880841255188,-0.00917230173945427,-0.1101759597659111,-0.21860095858573914,-0.29505419731140137,-0.0989530086517334,0.3798410892486572,0.423617959022522,0.4946857690811157,0.0270164143294096,-0.04798660799860954,-0.45717453956604004,-0.5647250413894653,-0.06342551112174988,-0.4048188626766205,-0.05194295197725296,0.1686919629573822,-0.5309028625488281,0.3060946762561798,0.13440227508544922,0.09367962181568146,-0.14101849496364594,0.7495245337486267,0.3926866948604584,-0.2468748390674591,-0.4766441583633423,-0.38623616099357605,0.1187085434794426,-0.5623558163642883,0.0812559723854065,-0.28482526540756226,0.08664581179618835,0.4692772626876831,-0.1971995085477829,-0.01522873342037201,0.34199827909469604,-0.28978005051612854,0.22359326481819153,-0.31208285689353943,0.14684711396694183,-0.22264742851257324,-0.19659572839736938,0.18422403931617737,0.31818997859954834,0.09691253304481506,0.09936100989580154,-0.05471702665090561,-0.40860050916671753,0.09231145679950714,1.0
2,-0.12537124752998352,0.14131367206573486,-0.04093892127275467,-0.034022048115730286,-0.1961997151374817,-0.3269326686859131,0.04443369433283806,-0.1302575170993805,0.03450298681855202,-0.2542180120944977,-0.04988842457532883,-0.06208939477801323,0.11000528186559677,0.2663516402244568,0.019392725080251694,0.058622393757104874,0.027692072093486786,-0.05527850612998009,-0.0327170230448246,-0.0853070542216301,0.07898188382387161,0.21010816097259521,0.0589090920984745,-0.053345318883657455,-0.021114373579621315,0.05400312319397926,0.08025480806827545,-0.01116112433373928,-0.1067039892077446,0.19083750247955322,0.04026206210255623,0.09401104599237442,0.04547635838389397,-0.060807451605796814,0.20185908675193787,0.27229636907577515,0.2107703536748886,-0.013577581383287907,-0.12897422909736633,-0.06480491161346436,0.1562751680612564,-0.17656201124191284,0.10899288952350616,0.01272113248705864,-0.2759864032268524,-0.016927188262343407,0.12398786842823029,-0.06320567429065704,0.21452093124389648,-0.15067856013774872,5.0
3,-0.3222101032733917,0.018989261239767075,0.04075118899345398,0.023633457720279694,0.25138676166534424,0.34043020009994507,-0.4941394627094269,-0.1779632419347763,-0.2739105224609375,-0.2661769688129425,0.11208388209342957,-0.15018866956233978,-0.12322994321584702,-0.008098812773823738,-0.2058752030134201,0.4130633771419525,-0.056536026298999786,-0.10623316466808319,-0.36216557025909424,-0.2925381362438202,0.5470499396324158,-0.2659721076488495,0.08395174890756607,-0.23216918110847473,0.4110840857028961,-0.035996213555336,0.3122570812702179,0.4217618703842163,-0.17114250361919403,-0.07020608335733414,0.6513091921806335,0.023860260844230652,0.13187682628631592,-0.6238651275634766,0.1730910837650299,-0.12898769974708557,-0.041031476110219955,0.24343249201774597,-0.6411380767822266,0.02207843028008938,-0.06389600038528442,-0.11050905287265778,-0.08190795034170151,0.03453808277845383,-0.36561113595962524,-0.2648491859436035,-0.591965913772583,-0.032670099288225174,-0.0790577232837677,-0.00014223223843146116,5.0
4,0.0776449665427208,0.05922548472881317,0.14246362447738647,-0.06644529849290848,-0.03772371634840965,-0.06118938326835632,0.40084633231163025,-0.03939475119113922,0.09347047656774521,-0.05948783457279205,0.0021777083165943623,-0.002908652415499091,-0.2874109745025635,0.000762186711654067,-0.32702744007110596,-0.08946686238050461,0.05185814946889877,0.3182835280895233,0.060788411647081375,0.4346616268157959,0.2923341989517212,0.22614698112010956,0.16980566084384918,0.3084309995174408,0.3335913419723511,-0.1528507024049759,0.19523625075817108,-0.07841046899557114,0.1948966383934021,-0.07497269660234451,-0.02479122392833233,0.5461760759353638,-0.33770185708999634,0.17547887563705444,0.25754502415657043,0.12296593934297562,0.3551538586616516,0.06338777393102646,0.1545335203409195,-0.03770412132143974,0.7438900470733643,-0.2360529899597168,-0.1445581018924713,0.11010781675577164,-0.20009757578372955,-0.12224138528108597,-0.05904068797826767,-0.7343343496322632,-0.027398407459259033,0.2044680118560791,3.0
5,0.12491894513368607,0.11415233463048935,0.5032790899276733,-0.11271388828754425,-0.2695724666118622,0.1428895890712738,-0.05721407011151314,-0.13404221832752228,-0.04297773540019989,0.2864251136779785,0.029404887929558754,-0.14676454663276672,-0.20802104473114014,-0.20280417799949646,-0.02119324915111065,-0.33172810077667236,0.0330878421664238,0.09994027018547058,-0.3735387921333313,-0.25413867831230164,0.566789984703064,-0.03504299372434616,-0.02075970731675625,0.36780473589897156,-0.2119663953781128,-0.16361232101917267,-0.0967172235250473,0.27125224471092224,-0.14772117137908936,0.02354527823626995,-0.152925044298172,-0.1843123435974121,0.11802716553211212,-0.020975971594452858,0.14346294105052948,-0.20851925015449524,0.07737638801336288,-0.4524652659893036,-0.16378061473369598,-0.058763884007930756,-0.11351753026247025,-0.4298156797885895,-0.33707863092422485,0.1785792112350464,0.3864147961139679,-0.0854019746184349,0.07967228442430496,-0.12214525789022446,-0.1378874033689499,0.10606281459331512,1.0
6,-0.28171026706695557,0.34619781374931335,-0.07223045080900192,-0.0474054180085659,-0.3530009388923645,-0.04314760863780975,-0.19246551394462585,-0.1813066154718399,0.0400804728269577,0.03405511751770973,-0.33161377906799316,-0.3888726532459259,0.12654924392700195,-0.17243602871894836,0.07923036813735962,-0.1843075305223465,-0.2618274390697479,-0.041470374912023544,-0.14221690595149994,-0.3849813640117645,0.12806323170661926,0.19166868925094604,0.054882485419511795,0.2856086790561676,-0.08882710337638855,0.028876829892396927,0.34956663846969604,0.05429289862513542,-0.06856287270784378,0.04562663286924362,0.22868087887763977,0.1719367802143097,0.3468782603740692,-0.009442545473575592,0.1642739325761795,0.11939438432455063,0.26808926463127136,0.10866104066371918,-0.49666574597358704,0.18535318970680237,-0.13959835469722748,-0.1555456519126892,-0.24011929333209991,0.043695274740457535,-0.046470098197460175,-0.18406303226947784,-0.14957593381404877,0.34436631202697754,-0.19986891746520996,-0.12803825736045837,3.0
7,-0.35029029846191406,0.42277291417121887,0.050439510494470596,-0.3141305148601532,0.15473604202270508,0.07869885861873627,-0.07501808553934097,0.07964754849672318,0.2098756581544876,-0.05383399501442909,0.25276872515678406,0.11510257422924042,-0.3275878429412842,-0.24135714769363403,0.055610716342926025,-0.40847501158714294,0.13627545535564423,0.06058887019753456,-0.2865060269832611,0.2830118238925934,-0.16879628598690033,0.21089619398117065,-0.03750529885292053,0.0849330946803093,-0.09239770472049713,-0.6251064538955688,0.08245430141687393,-0.30550652742385864,-0.037655699998140335,-0.21928946673870087,0.15074273943901062,0.2150506228208542,0.21897174417972565,0.11812260746955872,0.0651584044098854,0.05442081019282341,0.39814046025276184,0.5507076382637024,-0.12450273334980011,-0.042440690100193024,0.48570752143859863,-0.14339201152324677,0.2100439965724945,0.20216986536979675,0.06607288122177124,0.1645805835723877,0.03274891525506973,-0.12395952641963959,-0.11772824823856354,0.4677870273590088,0.0
8,0.29936838150024414,0.07237998396158218,0.17439819872379303,0.024053549394011497,0.33204394578933716,0.11950806528329849,-0.37878817319869995,0.2979450821876526,0.35131147503852844,-0.23359133303165436,-0.23961475491523743,-0.06384152173995972,0.08003418892621994,-0.17116416990756989,0.1265857070684433,-0.07197003066539764,-0.5199996829032898,0.1912999451160431,0.23373714089393616,0.5988470911979675,-0.0982128158211708,-0.14428405463695526,0.0191595871001482,-0.032918501645326614,0.004752782639116049,0.4914075434207916,0.11900514364242554,-0.09294090420007706,0.41846391558647156,0.15306992828845978,-0.25196853280067444,0.13521911203861237,0.03384235128760338,0.3476061224937439,0.007856226526200771,-0.04552461579442024,-0.5473946928977966,-0.061534326523542404,-0.03563099727034569,-0.2701508104801178,-0.1238040179014206,-0.09245814383029938,-0.07505174726247787,0.03299033269286156,-0.1829727441072464,0.05482735484838486,0.17006739974021912,-0.526822566986084,0.25361916422843933,-0.08163993805646896,3.0
9,-0.3647303283214569,-0.1585037112236023,-0.12993906438350677,-0.36851316690444946,-0.4623226225376129,-0.32891327142715454,0.3573479950428009,-0.1814253181219101,-0.04363112524151802,0.12218694388866425,-0.014876972883939743,-0.08281337469816208,0.44699224829673767,0.12079616636037827,-0.3962137997150421,0.22190093994140625,-0.05089208483695984,0.1502998024225235,0.0313696414232254,-0.2051374614238739,0.34910333156585693,0.32023632526397705,0.022551368921995163,0.0033271496649831533,0.26563942432403564,-0.2653057277202606,-0.06592189520597458,0.07315324246883392,-0.19248726963996887,-0.33168864250183105,0.10991548746824265,-0.023741059005260468,0.3159962296485901,0.1659526526927948,0.07462429255247116,0.3005615472793579,0.48311370611190796,-0.3704581558704376,-0.4389764368534088,0.04113417863845825,0.10688216984272003,0.09114152938127518,-0.216528058052063,0.47622036933898926,-0.22522671520709991,-0.10709953308105469,-0.04467834532260895,-0.016302233561873436,-0.08865410834550858,-0.20476873219013214,5.0
