,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,-0.20069745182991028,0.25317132472991943,0.006985436659306288,-0.1489710807800293,-0.07978373765945435,-0.018884995952248573,0.11913595348596573,0.17150793969631195,-0.06508031487464905,-0.25135111808776855,0.0213894322514534,0.09570896625518799,-0.009855265729129314,-0.004090447910130024,-0.06730756163597107,-0.1282077431678772,0.08561147749423981,-0.09165038168430328,-0.09236801415681839,-0.04076080396771431,0.03987576439976692,-0.46846410632133484,-0.3248514235019684,-0.2577288746833801,-0.17125043272972107,-0.33289939165115356,-0.08320216089487076,0.20354653894901276,0.3324746787548065,0.15292735397815704,0.07113324105739594,-0.12253425270318985,3.0
1,0.17914043366909027,-0.7090418338775635,-0.5835776329040527,0.674579381942749,-0.04434128850698471,0.8369603157043457,-0.27832645177841187,-0.24057850241661072,-0.749142050743103,0.29089853167533875,-0.4348827004432678,-0.4296095371246338,0.33231595158576965,0.24030686914920807,-0.4119119942188263,-0.5196608304977417,0.8124686479568481,0.26384976506233215,-0.7697808742523193,-0.11769437789916992,0.37094783782958984,-0.33433496952056885,0.04578158259391785,0.27510711550712585,0.5032532811164856,-0.44454917311668396,0.3165806531906128,-0.22710862755775452,0.2599374055862427,-0.6043925285339355,-0.1771210879087448,-0.5428355932235718,1.0
2,-0.16517627239227295,0.3990151882171631,-0.1281474232673645,-0.6153746843338013,-0.1172541156411171,-0.14083896577358246,0.08879321068525314,0.15686939656734467,0.14665569365024567,-0.17236673831939697,0.05250018462538719,0.201374351978302,0.23839110136032104,0.15203063189983368,0.025768840685486794,0.02672913856804371,0.18102765083312988,-0.021938767284154892,0.2108435332775116,-0.13022245466709137,-0.0056459237821400166,-0.19477033615112305,-0.3112666606903076,-0.017951155081391335,0.22040891647338867,-0.08109358698129654,0.07725970447063446,0.2829878032207489,-0.04400685802102089,0.0010544394608587027,-0.1449071615934372,-0.3131946921348572,5.0
3,-0.45937857031822205,-0.27966073155403137,-0.06444355100393295,-0.010436655022203922,0.10929296165704727,-0.02456878311932087,0.5194770693778992,0.47762739658355713,0.2256006896495819,-0.007322326768189669,0.3088796138763428,-0.5687747001647949,-0.17265483736991882,0.35783883929252625,0.8130748271942139,0.3008953928947449,-0.0750918835401535,0.06846222281455994,-0.3578585684299469,0.5166652798652649,-0.06757897138595581,0.30469468235969543,0.03873874992132187,-0.47258299589157104,-0.11202137172222137,-0.1013440489768982,-0.05624444782733917,0.3287717401981354,-0.24818384647369385,-0.1880742311477661,0.32878217101097107,-0.02231982722878456,5.0
4,-0.10776899009943008,0.20941264927387238,-0.1337200552225113,-0.3691956400871277,0.055677350610494614,-0.1571512073278427,-0.24968759715557098,-0.2506532371044159,0.1720750778913498,0.012274641543626785,0.2812376916408539,0.26121804118156433,0.4092303216457367,0.18609999120235443,0.03314404934644699,-0.21844470500946045,0.004572171252220869,0.06709040701389313,0.1717824786901474,-0.050519656389951706,0.04197625443339348,-0.08297952264547348,-0.16916972398757935,-0.2573431432247162,0.23632840812206268,0.10820099711418152,-0.4623420238494873,0.11577241867780685,-0.06306840479373932,0.27018988132476807,-0.14090073108673096,0.002447518054395914,3.0
5,-0.20598700642585754,0.12096955627202988,-0.12334155291318893,-0.048020489513874054,0.011133779771625996,0.19859814643859863,-0.052629657089710236,0.048916544765233994,-0.3156838119029999,-0.1489577442407608,-0.012648220174014568,-0.18537738919258118,0.18332655727863312,-0.05089859664440155,-0.08471553027629852,-0.3216235041618347,0.23202577233314514,-0.002555673010647297,-0.38888734579086304,-0.05860742926597595,0.1766742765903473,-0.5646607279777527,-0.3058152496814728,-0.06198752298951149,0.1161923035979271,-0.5470020771026611,0.05111873894929886,0.09904558211565018,0.30934929847717285,-0.11757002770900726,-0.07278123497962952,-0.4480603039264679,1.0
6,-0.015022285282611847,0.08152200281620026,-0.39299488067626953,0.05227997526526451,-0.15975870192050934,0.3303011953830719,-0.201959028840065,-0.12493468075990677,-0.592122495174408,0.04365071654319763,-0.2994367182254791,-0.1075601652264595,0.2394469827413559,0.009477240033447742,-0.4048722982406616,-0.37681740522384644,0.5254621505737305,0.1905403584241867,-0.3576085865497589,-0.13638173043727875,0.21254664659500122,-0.5540310740470886,-0.15266074240207672,0.19720040261745453,0.23512773215770721,-0.3871171772480011,0.10318638384342194,-0.05464313551783562,0.3740293085575104,-0.05844057351350784,-0.15227623283863068,-0.37552380561828613,3.0
7,-0.14001914858818054,0.17347392439842224,-0.2543938159942627,-0.0704064816236496,-0.17623239755630493,0.1646275669336319,-0.4502968192100525,-0.18986716866493225,-0.5829437375068665,-0.2019623965024948,-0.26361995935440063,0.040196262300014496,0.13892775774002075,-0.1475660800933838,-0.25171494483947754,-0.3364187777042389,0.45866286754608154,0.405721515417099,-0.06203671172261238,-0.26949283480644226,0.29786884784698486,-0.5068824887275696,-0.31231725215911865,0.24654646217823029,0.23690801858901978,-0.5167889595031738,-0.061533499509096146,-0.20777474343776703,0.12714208662509918,0.19149833917617798,-0.2546960711479187,-0.278207004070282,0.0
8,-0.1599961668252945,0.3513295650482178,0.18038110435009003,-0.37968313694000244,0.258942574262619,-0.49494969844818115,-0.12530109286308289,-0.1242193803191185,0.35596367716789246,-0.2567087411880493,0.5565289258956909,0.06622470170259476,0.3042198121547699,-0.14334119856357574,0.24971699714660645,-0.09778039157390594,-0.3703611195087433,-0.08500514924526215,2.9768791137030348e-05,-0.006795138586312532,0.13303883373737335,-0.14149080216884613,-0.118445985019207,-0.4929674565792084,-0.036312609910964966,-0.050477318465709686,-0.38592639565467834,0.00244099460542202,-0.05266407132148743,0.23828788101673126,-0.03360920399427414,-0.050410736352205276,3.0
9,-0.11540193855762482,-0.15283384919166565,-0.27878373861312866,0.33958899974823,-0.1391071379184723,0.36160609126091003,-0.31964313983917236,-0.06577475368976593,-0.5401593446731567,-0.08455060422420502,-0.28869903087615967,-0.12731938064098358,0.1704746037721634,0.06846675276756287,-0.3265593349933624,-0.41331908106803894,0.5397915244102478,0.30861589312553406,-0.3577982783317566,-0.1918628215789795,0.3609496057033539,-0.5373609066009521,-0.189132958650589,0.17497190833091736,0.157338947057724,-0.6045451164245605,-0.15165692567825317,0.020358862355351448,0.3318128287792206,-0.08710134774446487,-0.07059115916490555,-0.40042877197265625,5.0
